Id	MedianHouseAge	AverageRooms	AverageBedrooms	Latitude	Longitude	MedianPrice
10209	32	6.399239543726236	1.038022813688213	33.88	-117.92	243600
10210	32	6.94468085106383	1.0382978723404255	33.88	-117.92	318700
10211	30	7.550925925925926	0.9814814814814815	33.89	-117.91	351900
10212	35	5.775910364145658	0.988795518207283	33.88	-117.9	230399
10213	34	5.3486590038314175	0.9386973180076629	33.88	-117.9	215400
10214	28	4.593253968253968	1.0674603174603174	33.87	-117.9	218600
10215	34	4.719063545150502	0.9765886287625418	33.87	-117.9	195200
10216	29	4.061594202898551	1.0543478260869565	33.87	-117.91	143800
10217	52	4.386609071274298	1.0928725701943844	33.87	-117.91	177300
10218	18	3.2580645161290325	1.0725806451612903	33.89	-117.88	119100
10219	16	5.183783783783784	0.9513513513513514	33.89	-117.88	173300
10220	15	2.5864864864864865	0.972972972972973	33.88	-117.88	162500
10221	15	2.843642611683849	1.0756013745704467	33.88	-117.89	175000
10222	33	6.591666666666667	1.0666666666666667	33.88	-117.89	229599
10223	27	6.298192771084337	1.0120481927710843	33.88	-117.89	243400
10224	25	3.83547557840617	1.1285347043701799	33.87	-117.89	188200
10225	32	4.969298245614035	0.9473684210526315	33.87	-117.89	202100
10226	35	5.56231884057971	1.0115942028985507	33.87	-117.88	190900
10227	32	4.064766839378239	1.0932642487046633	33.87	-117.89	148900
10228	45	4.244725738396625	0.9704641350210971	33.87	-117.93	168000
10229	36	3.072607260726073	0.9207920792079208	33.86	-117.93	155000
10230	17	4.409214092140921	1.0785907859078592	33.86	-117.93	186600
10231	35	5.350574712643678	1.0402298850574712	33.86	-117.93	182500
10232	29	3.745398773006135	1.138036809815951	33.87	-117.93	162500
10233	28	3.8535911602209945	1.0994475138121547	33.86	-117.89	193800
10234	26	4.35673624288425	1.081593927893738	33.86	-117.91	165800
10235	26	4.933774834437086	1.0662251655629138	33.86	-117.92	133900
10236	33	3.775413711583924	0.9598108747044918	33.87	-117.92	157800
10237	16	5.11344537815126	0.9558823529411765	33.91	-117.87	176300
10238	21	8.132992327365729	1.1099744245524297	33.9	-117.88	277300
10239	15	3.559498956158664	0.9979123173277662	33.9	-117.88	114399
10240	19	4.113662456946039	1.0459242250287026	33.89	-117.88	218400
10241	17	3.9053398058252426	1.1201456310679612	33.89	-117.88	265500
10242	25	7.613333333333333	1.08	33.89	-117.87	270100
10243	16	7.204488778054863	1.054862842892768	33.91	-117.86	270800
10244	17	7.484536082474227	0.9690721649484536	33.9	-117.86	285200
10245	25	7.855392156862745	1.0024509803921569	33.9	-117.86	299200
10246	21	6.782515991471215	0.9530916844349681	33.9	-117.87	280300
10247	22	7.408783783783784	1.0016891891891893	33.89	-117.86	289800
10248	24	8.307053941908714	1.049792531120332	33.89	-117.86	274500
10249	19	7.153846153846154	1.0384615384615385	33.89	-117.87	275000
10250	19	5.03416149068323	1.0186335403726707	33.88	-117.86	201399
10251	17	3.1600877192982457	1.162280701754386	33.89	-117.87	171700
10252	22	4.285714285714286	1.216117216117216	33.89	-117.87	184600
10253	25	3.9823788546255505	0.9691629955947136	33.88	-117.87	156900
10254	24	3.75	0.9915254237288136	33.88	-117.87	183900
10255	28	4.616343490304709	1.0415512465373962	33.88	-117.87	190700
10256	28	4.63943161634103	1.0692717584369449	33.88	-117.87	204300
10257	12	6.25	0.98046875	33.87	-117.86	254000
10258	33	4.5	1.1	33.85	-117.87	350000
10259	18	4.633802816901408	1.0140845070422535	33.86	-117.85	187500
10260	22	6.330708661417323	1.031496062992126	33.89	-117.85	262300
10261	14	7.010324483775811	1.0044247787610618	33.88	-117.85	288500
10262	20	7.351201478743068	0.9981515711645101	33.88	-117.86	272200
10263	15	6.69038208168643	1.061923583662714	33.87	-117.85	301900
10264	20	6.193846153846154	0.9969230769230769	33.9	-117.85	260500
10265	25	5.885931558935361	0.973384030418251	33.9	-117.85	242200
10266	24	6.63575042158516	1.0539629005059021	33.89	-117.84	226900
10267	24	6.732793522267206	1.0182186234817814	33.89	-117.85	240600
10268	21	4.1502732240437155	1.0601092896174864	33.87	-117.88	145300
10269	19	5.35251798561151	1.0743405275779376	33.86	-117.87	324400
10270	7	3.933530280649926	0.948301329394387	33.87	-117.87	162400
10271	15	4.171428571428572	1.0461538461538462	33.87	-117.87	158500
10272	16	4.5152542372881355	1.2474576271186442	33.87	-117.87	297100
10273	19	6.713080168776371	1.1772151898734178	33.87	-117.86	216000
10274	18	4.013353115727003	1.0578635014836795	33.85	-117.88	200000
10275	28	4.50294695481336	1.043222003929273	33.86	-117.87	142800
10276	22	4.437751004016064	0.9678714859437751	33.85	-117.88	113900
10277	13	5.838420107719928	1.0466786355475763	33.89	-117.81	297900
10278	18	6.117283950617284	0.9259259259259259	33.88	-117.82	327500
10279	24	5.46095717884131	1.0604534005037782	33.89	-117.82	238300
10280	19	6.466230936819172	1.0958605664488017	33.88	-117.81	371700
10281	21	6.414583333333334	1.0604166666666666	33.89	-117.82	278900
10282	16	5.0231548480463095	1.0246020260492041	33.86	-117.78	246099
10283	16	6.909565217391305	1.0347826086956522	33.87	-117.76	263700
10284	23	6.813370473537605	1.0027855153203342	33.9	-117.83	272800
10285	24	7.867579908675799	1.0182648401826484	33.9	-117.84	299600
10286	25	6.554716981132075	1.0188679245283019	33.89	-117.83	245699
10287	23	6.815561959654179	1.0230547550432276	33.88	-117.83	259400
10288	19	6.328571428571428	0.9678571428571429	33.89	-117.84	264300
10289	18	6.704761904761905	1.0793650793650793	33.88	-117.83	231700
10290	15	6.519951632406288	1.0822249093107619	33.88	-117.82	280300
10291	5	4.898805340829234	1.0182712579058328	33.87	-117.83	243900
10292	19	8.118279569892474	1.014336917562724	33.88	-117.81	461300
10293	19	6.397435897435898	0.9686609686609686	33.87	-117.81	233500
10294	16	4.924731182795699	1.0595533498759304	33.87	-117.8	206100
10295	18	5.782608695652174	1.2608695652173914	33.86	-117.81	235000
10296	14	6.028358208955224	0.9985074626865672	33.92	-117.87	303000
10297	13	4.716332378223496	1.0415472779369628	33.92	-117.88	308800
10298	11	8.007211538461538	0.9855769230769231	33.92	-117.85	371800
10299	17	6.207598371777476	1.0366350067842605	33.92	-117.87	272400
10300	14	7.271375464684015	1.0483271375464684	33.93	-117.83	306400
10301	16	6.366520787746171	1.0787746170678336	33.92	-117.8	277500
10302	25	8.023136246786633	0.9794344473007712	33.89	-117.8	357900
10303	17	6.506079027355623	1.0265957446808511	33.88	-117.79	252599
10304	16	6.005353319057816	1.019271948608137	33.87	-117.78	169600
10305	16	7.6923076923076925	1.017094017094017	33.88	-117.78	301900
10306	14	6.9015486725663715	0.9966814159292036	33.9	-117.78	268200
10307	25	6.932926829268292	1.0365853658536586	33.9	-117.82	259300
10308	22	8.156182212581346	1.0455531453362257	33.9	-117.8	354900
10309	4	7.311042590094431	1.054345731354789	33.89	-117.74	366300
10310	9	6.961151079136691	1.0920863309352518	33.88	-117.76	307800
10311	8	7.8739903069466886	1.012924071082391	33.88	-117.77	410200
10312	7	8.014003294892916	0.9967051070840197	33.89	-117.78	415299
10313	23	6.936073059360731	1.0730593607305936	33.85	-117.8	233000
10314	21	6.674358974358975	1.035897435897436	33.85	-117.82	235900
10315	18	5.552147239263804	0.9355828220858896	33.85	-117.82	213499
10316	16	6.872516556291391	1.054635761589404	33.85	-117.8	304900
10317	25	8.23963133640553	0.9354838709677419	33.84	-117.82	454300
10318	17	8.973140495867769	1.0640495867768596	33.84	-117.81	460100
10319	9	7.38830162085976	1.1296687808315715	33.84	-117.79	365300
10320	16	7.577154308617234	1.0100200400801602	33.85	-117.78	335600
10321	16	6.935229067930489	1.042654028436019	33.86	-117.78	266000
10322	16	7.434579439252336	1.0023364485981308	33.87	-117.76	288200
10323	23	7.638461538461539	1.0692307692307692	33.81	-117.78	380000
10324	16	8.789823008849558	1.0685840707964602	33.8	-117.77	417000
10325	13	5.926686217008798	1.06158357771261	33.79	-117.8	231400
10326	11	6.4950678175092476	0.998766954377312	33.8	-117.79	283200
10327	13	7.584033613445378	1.158263305322129	33.85	-117.77	353100
10328	15	8.042735042735043	1.0897435897435896	33.84	-117.76	410500
10329	16	6.858546168958743	0.9862475442043221	33.84	-117.75	270500
10330	15	7.077981651376147	1.048165137614679	33.83	-117.76	300700
10331	5	5.910931174089069	0.9649122807017544	33.84	-117.77	266400
10332	14	8.466512702078521	1.0207852193995381	33.86	-117.76	500000
10333	14	8.916363636363636	1.0763636363636364	33.83	-117.75	388300
10334	4	9.289879931389365	1.4065180102915953	33.85	-117.74	314000
10335	12	8.400541271989175	1.0148849797023005	33.82	-117.78	413699
10336	2	9.09375	1.09375	33.81	-117.76	500000
10337	25	5.833333333333333	1.0021097046413503	33.8	-117.81	230700
10338	25	5.592105263157895	1.0855263157894737	33.79	-117.81	204599
10339	14	8.093959731543624	0.9530201342281879	33.81	-117.8	388700
10340	18	7.902004454342984	1.0556792873051224	33.78	-117.8	290300
10341	17	5.305128205128205	1.0320512820512822	33.78	-117.8	242000
10342	5	5.469879518072289	1.0860585197934596	33.8	-117.69	237100
10343	16	7.488888888888889	0.9407407407407408	33.61	-117.66	286900
10344	16	6.3915094339622645	1.0393081761006289	33.62	-117.66	256599
10345	24	6.184294871794871	1.0592948717948718	33.61	-117.67	227400
10346	17	6.535849056603774	0.9792452830188679	33.61	-117.66	248400
10347	21	6.755244755244755	0.9300699300699301	33.61	-117.66	274000
10348	24	7.321739130434783	1.008695652173913	33.6	-117.66	279600
10349	25	7.550403225806452	1.0524193548387097	33.6	-117.66	278100
10350	23	6.305799648506151	1.0140597539543057	33.61	-117.67	243200
10351	16	4.638222222222222	1.055111111111111	33.63	-117.68	143100
10352	13	6.54320987654321	1.0336700336700337	33.63	-117.68	257399
10353	9	4.564426877470356	1.0434782608695652	33.63	-117.67	202199
10354	43	4.413394919168591	1.0138568129330254	33.77	-117.62	186400
10355	36	6.154205607476635	1.0654205607476634	33.72	-117.6	272500
10356	25	6.984547461368654	0.9911699779249448	33.6	-117.67	266000
10357	18	6.783904619970194	1.052160953800298	33.59	-117.66	288100
10358	20	7.135294117647059	1.0058823529411764	33.6	-117.67	314800
10359	16	7.895287958115183	1.031413612565445	33.58	-117.66	315600
10360	18	7.722488038277512	1.0047846889952152	33.57	-117.67	280300
10361	16	7.790528233151184	1.029143897996357	33.57	-117.66	286600
10362	16	5.022372528616025	1.0405827263267429	33.62	-117.7	197200
10363	18	7.8400735294117645	1.068014705882353	33.62	-117.69	282700
10364	19	6.7318181818181815	0.9204545454545454	33.61	-117.68	248000
10365	16	5.594795539033457	1.0780669144981412	33.61	-117.69	236200
10366	19	8.618942731277533	1.013215859030837	33.6	-117.68	303900
10367	16	5.938223938223938	1.0038610038610039	33.65	-117.65	234800
10368	17	6.101923076923077	0.9634615384615385	33.64	-117.66	250800
10369	11	5.358267716535433	1.0905511811023623	33.64	-117.67	164100
10370	13	6.121320890165111	0.9791816223977028	33.65	-117.66	237900
10371	15	7.185567010309279	1.0701030927835051	33.65	-117.65	251900
10372	16	7.934426229508197	0.9953161592505855	33.63	-117.65	351300
10373	15	7.00297176820208	0.9970282317979198	33.65	-117.65	294800
10374	16	5.461920529801325	1.009933774834437	33.63	-117.66	223300
10375	10	7.665952890792291	1.051391862955032	33.65	-117.63	288700
10376	2	9.90632911392405	1.130379746835443	33.64	-117.62	484100
10377	10	8.187074829931973	1.0935374149659864	33.63	-117.64	436599
10378	11	6.131645569620253	1.0860759493670886	33.64	-117.64	293200
10379	4	4.754690757470466	1.0507296733842946	33.65	-117.64	216600
10380	9	5.714093959731543	1.0536912751677852	33.62	-117.63	196700
10381	6	5.723880597014926	1.0242537313432836	33.63	-117.63	238000
10382	15	6.961439588688946	1.0539845758354756	33.62	-117.65	275000
10383	16	5.408719346049046	1.050408719346049	33.62	-117.64	184800
10384	16	6.365313653136531	0.982779827798278	33.62	-117.66	257799
10385	15	7.52755905511811	1.0498687664041995	33.6	-117.65	278700
10386	14	6.235995232419547	0.965435041716329	33.61	-117.64	247900
10387	13	6.102631578947369	1.131578947368421	33.6	-117.65	316100
10388	4	8.394871794871795	0.982051282051282	33.59	-117.64	348000
10389	6	7.737523105360443	0.9519408502772643	33.58	-117.66	357600
10390	5	4.479820627802691	1.1210762331838564	33.57	-117.65	195600
10391	2	11.110599078341014	1.631336405529954	33.58	-117.65	331400
10392	16	6.2075	1.1075	33.57	-117.66	214200
10393	8	7.483050847457627	0.96045197740113	33.59	-117.65	337900
10394	16	6.408536585365853	1.0670731707317074	33.54	-117.67	170800
10395	15	5.7281323877068555	1.0283687943262412	33.54	-117.67	181800
10396	6	4.446478873239436	1.0154929577464789	33.55	-117.67	222300
10397	4	5.204113924050633	1.1518987341772151	33.56	-117.67	184400
10398	15	6.361313868613139	0.927007299270073	33.51	-117.64	286000
10399	14	7.298913043478261	0.9510869565217391	33.51	-117.64	363200
10400	15	9.466666666666667	1.3777777777777778	33.52	-117.55	447400
10401	3	7.674358974358975	1.1	33.61	-117.59	378200
10402	5	9.636036036036035	1.1873873873873875	33.6	-117.58	495400
10403	3	8.640701071080818	1.2677702044790653	33.64	-117.49	302000
10404	29	5.995098039215686	1.053921568627451	33.67	-117.59	279800
10405	6	10.55813953488372	2.372093023255814	33.69	-117.53	483300
10406	3	4.2020905923344944	0.89198606271777	33.66	-117.59	167800
10407	4	5.536013400335008	1.0787269681742044	33.66	-117.58	215000
10408	4	5.181347150259067	1.0932642487046633	33.65	-117.58	190300
10409	4	5.857777777777778	0.9688888888888889	33.66	-117.59	260800
10410	2	4.529356943150047	1.1118359739049395	33.65	-117.59	151900
10411	4	6.461855670103093	1.0391752577319588	33.65	-117.6	233900
10412	3	7.789022298456261	1.234991423670669	33.67	-117.61	284900
10413	6	4.665773011617516	1.0875781948168006	33.66	-117.64	204000
10414	4	4.6450777202072535	1.0103626943005182	33.65	-117.59	182800
10415	4	3.7699530516431925	1.1690140845070423	33.65	-117.58	500000
10416	2	6.570224719101123	1.1474719101123596	33.63	-117.61	219000
10417	7	10.005873715124816	1.1527165932452277	33.53	-117.65	500000
10418	23	6.105747126436782	1.1839080459770115	33.42	-117.62	500000
10419	12	6.781582054309327	1.244391971664699	33.38	-117.63	500000
10420	35	6.406015037593985	1.012531328320802	33.41	-117.61	402900
10421	31	5.108387096774194	1.104516129032258	33.42	-117.61	282000
10422	29	5.666666666666667	1.0051679586563307	33.41	-117.6	309200
10423	4	8.587677725118484	1.2085308056872037	33.47	-117.62	294200
10424	5	6.646067415730337	1.1310861423220975	33.45	-117.63	363500
10425	4	7.265682656826568	1.033210332103321	33.47	-117.63	310800
10426	6	5.10752688172043	0.989247311827957	33.45	-117.61	220699
10427	7	7.2696310312204355	1.0293282876064334	33.46	-117.63	387300
10428	26	7.009174311926605	1.073394495412844	33.45	-117.64	325500
10429	25	6.176136363636363	1.2159090909090908	33.42	-117.65	249400
10430	27	7.260869565217392	1.2173913043478262	33.45	-117.64	284100
10431	27	4.86737400530504	1.0954907161803713	33.43	-117.62	247100
10432	27	4.419243986254296	1.2164948453608246	33.43	-117.62	231000
10433	24	3.5313351498637604	1.0463215258855585	33.43	-117.62	231300
10434	17	5.563008130081301	1.329268292682927	33.4	-117.65	370800
10435	23	4.717112922002328	1.1117578579743888	33.43	-117.62	240600
10436	33	3.6277602523659307	1.2082018927444795	33.43	-117.61	187500
10437	27	4.135802469135802	1.0946502057613168	33.42	-117.62	190600
10438	27	4.643086816720257	1.32475884244373	33.42	-117.62	310000
10439	4	5.445977011494253	1.3011494252873563	33.45	-117.6	243800
10440	3	5.584053794428434	1.2142170989433236	33.44	-117.59	341300
10441	22	4.933021806853582	1.1573208722741433	33.4	-117.59	252100
10442	17	5.314420803782506	1.0591016548463357	33.41	-117.59	246000
10443	23	5.84	1.0847058823529412	33.42	-117.6	280600
10444	24	6.076517150395778	1.0527704485488127	33.43	-117.61	346500
10445	21	7.276243093922652	1.0349907918968693	33.43	-117.6	413999
10446	17	7.683018867924528	1.0264150943396226	33.44	-117.61	346200
10447	14	6.604508196721311	0.9918032786885246	33.43	-117.59	358800
10448	22	4.819787985865724	1.088339222614841	33.47	-117.67	500000
10449	24	6.5764272559852675	1.3296500920810312	33.46	-117.67	277800
10450	25	7.302439024390244	1.2658536585365854	33.44	-117.67	500000
10451	18	6.533073929961089	1.0544747081712063	33.46	-117.67	300000
10452	26	6.097058823529411	1.088235294117647	33.46	-117.66	288100
10453	28	5.210743801652892	0.9628099173553719	33.46	-117.66	312700
10454	22	5.1528662420382165	1.1464968152866242	33.48	-117.66	500000
10455	16	5.819371727748691	1.1884816753926701	33.49	-117.65	248800
10456	3	7.465875370919881	1.2729970326409497	33.49	-117.64	271600
10457	10	6.266187050359712	1.0467625899280575	33.48	-117.65	402200
10458	6	9.413793103448276	1.0804597701149425	33.48	-117.65	500000
10459	12	7.355691056910569	1.089430894308943	33.5	-117.63	353600
10460	4	4.863731656184487	0.8490566037735849	33.47	-117.63	256000
10461	19	6.586142322097379	1.0664794007490637	33.46	-117.65	277300
10462	12	5.380697050938338	1.064343163538874	33.48	-117.64	275900
10463	15	6.136400986031225	1.047658175842235	33.45	-117.65	239299
10464	31	7.888888888888889	1.2006172839506173	33.49	-117.73	500000
10465	38	6.0251572327044025	1.2720125786163523	33.48	-117.76	381200
10466	29	6.666666666666667	1.0426356589147288	33.51	-117.74	500000
10467	3	7.7997557997558	1.1233211233211233	33.53	-117.73	420600
10468	13	6.638472032742156	1.1077762619372442	33.54	-117.72	244800
10469	14	5.706484641638225	1.006825938566553	33.53	-117.72	251300
10470	17	6.334500875656743	1.0455341506129596	33.51	-117.72	324000
10471	4	6.835849056603774	1.3849056603773584	33.49	-117.72	500000
10472	17	7.770609318996415	1.039426523297491	33.49	-117.73	500000
10473	5	7.197784810126582	1.2436708860759493	33.51	-117.73	295900
10474	19	7.578723404255319	0.9340425531914893	33.6	-117.69	288100
10475	24	7.640625	1.0234375	33.6	-117.68	265900
10476	17	6.417910447761194	1.0776119402985074	33.6	-117.69	227000
10477	16	5.336734693877551	1.2474489795918366	33.6	-117.7	216900
10478	16	5.485074626865671	0.9776119402985075	33.6	-117.69	279500
10479	12	7.489655172413793	0.967816091954023	33.6	-117.69	332000
10480	13	7.703016241299304	0.988399071925754	33.59	-117.69	348100
10481	12	7.717777777777778	1.0355555555555556	33.59	-117.68	314000
10482	5	6.80040733197556	1.0295315682281059	33.58	-117.69	330000
10483	8	9.860169491525424	1.1144067796610169	33.59	-117.68	500000
10484	8	8.225071225071225	1.0	33.58	-117.69	500000
10485	7	6.332386363636363	1.0383522727272727	33.47	-117.68	285600
10486	15	6.09556313993174	1.0204778156996588	33.48	-117.68	231400
10487	17	5.797402597402598	0.9662337662337662	33.49	-117.68	214500
10488	16	4.469565217391304	1.0492753623188407	33.49	-117.68	106300
10489	15	5.299047619047619	1.1028571428571428	33.49	-117.67	183300
10490	10	6.0	1.0	33.49	-117.67	250000
10491	19	6.813953488372093	0.9953488372093023	33.51	-117.68	480800
10492	18	6.582018927444795	0.9858044164037855	33.49	-117.68	294300
10493	25	6.519114688128773	0.9678068410462777	33.48	-117.69	288500
10494	13	6.9655172413793105	1.303448275862069	33.47	-117.69	305600
10495	18	5.030651340996169	1.0153256704980842	33.51	-117.66	189600
10496	16	6.0	1.0613496932515338	33.5	-117.66	186300
10497	17	4.877598152424942	1.1085450346420322	33.51	-117.67	120400
10498	18	4.633802816901408	1.1070422535211268	33.51	-117.67	126400
10499	19	5.541850220264317	1.0837004405286343	33.51	-117.67	184400
10500	23	5.518927444794953	1.138801261829653	33.47	-117.69	300000
10501	20	4.7357357357357355	1.09009009009009	33.47	-117.7	320800
10502	21	4.580912863070539	1.107883817427386	33.47	-117.7	305600
10503	19	4.544658493870402	1.0875656742556918	33.47	-117.69	243800
10504	21	4.886842105263158	1.05	33.47	-117.7	350000
10505	5	7.678861788617886	1.4593495934959348	33.43	-117.72	500000
10506	5	5.626865671641791	1.0621890547263682	33.55	-117.68	315500
10507	5	7.0471464019851116	1.0	33.54	-117.68	341400
10508	5	6.386243386243386	1.1146384479717812	33.52	-117.68	322800
10509	9	6.694444444444445	0.9913194444444444	33.55	-117.69	318300
10510	20	6.221830985915493	0.9859154929577465	33.54	-117.69	272000
10511	17	6.29338327091136	0.9712858926342073	33.53	-117.69	282900
10512	4	4.434782608695652	1.2939958592132506	33.52	-117.69	325000
10513	2	8.78297161936561	1.2737896494156928	33.51	-117.7	279000
10514	3	5.7654417513682565	1.129007036747459	33.52	-117.69	278200
10515	5	5.880597014925373	1.1009657594381037	33.53	-117.7	288500
10516	17	6.886426592797784	1.1551246537396123	33.52	-117.71	340900
10517	11	7.822064056939502	0.896797153024911	33.51	-117.71	487000
10518	12	7.8193979933110365	1.1672240802675586	33.51	-117.71	500000
10519	2	8.78665496049166	1.2756804214223003	33.57	-117.68	500000
10520	4	7.875	0.9821428571428571	33.55	-117.69	384200
10521	3	6.5772357723577235	1.08130081300813	33.55	-117.69	274300
10522	4	7.9296	1.1088	33.54	-117.7	354700
10523	12	6.289002557544757	0.9974424552429667	33.55	-117.7	262100
10524	2	8.091954022988507	1.1685823754789273	33.56	-117.7	298500
10525	3	4.458029197080292	1.1624087591240877	33.56	-117.7	183300
10526	4	4.198209718670077	1.1649616368286444	33.57	-117.7	138500
10527	7	8.825539568345324	1.0377697841726619	33.54	-117.71	453800
10528	15	7.6875	1.15	33.54	-117.71	318300
10529	2	4.96078431372549	1.1019607843137256	33.58	-117.71	187500
10530	9	4.109215017064846	1.21160409556314	33.57	-117.7	119900
10531	4	5.052227342549923	1.1566820276497696	33.57	-117.71	225999
10532	6	4.782552083333333	1.1471354166666667	33.57	-117.71	144300
10533	4	6.290155440414508	1.038860103626943	33.51	-117.68	268500
10534	4	5.012295081967213	1.1270491803278688	33.51	-117.69	173000
10535	4	5.92191435768262	1.1209068010075567	33.5	-117.7	245400
10536	5	7.2727272727272725	1.0995670995670996	33.49	-117.71	397700
10537	4	7.422045680238332	1.0297914597815292	33.5	-117.7	434700
10538	10	7.357446808510638	1.3574468085106384	33.48	-117.7	336700
10539	6	7.038608400509122	1.1438268985999152	33.48	-117.7	340300
10540	14	6.1907790143084265	1.068362480127186	33.47	-117.71	368500
10541	9	7.261061946902655	1.4557522123893805	33.46	-117.74	454100
10542	17	6.5390243902439025	1.1073170731707318	33.47	-117.71	345700
10543	29	5.350378787878788	1.0265151515151516	33.68	-117.7	162500
10544	14	7.475778546712803	1.0069204152249136	33.71	-117.76	355100
10545	15	5.4788461538461535	1.0326923076923078	33.71	-117.75	158300
10546	12	6.845238095238095	0.9761904761904762	33.7	-117.76	344900
10547	15	6.9372937293729375	0.9735973597359736	33.71	-117.77	337100
10548	3	5.224137931034483	1.0761494252873562	33.7	-117.77	207500
10549	4	4.367857142857143	1.1107142857142858	33.7	-117.77	137500
10550	16	7.30188679245283	1.0716981132075472	33.65	-117.69	274600
10551	16	8.776744186046512	1.0604651162790697	33.65	-117.71	307400
10552	16	7.317494600431965	1.062634989200864	33.65	-117.7	355600
10553	14	8.791044776119403	1.0626865671641792	33.64	-117.71	308900
10554	16	5.589285714285714	0.9785714285714285	33.63	-117.71	220600
10555	16	5.475877192982456	1.0964912280701755	33.63	-117.71	241800
10556	16	5.160377358490566	1.1132075471698113	33.63	-117.71	219700
10557	16	6.492668621700879	1.0923753665689149	33.63	-117.7	286800
10558	16	5.0	0.983739837398374	33.64	-117.72	67500
10559	19	5.973737373737373	0.9939393939393939	33.62	-117.7	225599
10560	23	6.967889908256881	1.084862385321101	33.63	-117.7	241699
10561	22	6.445012787723785	0.989769820971867	33.62	-117.71	242800
10562	11	7.867364746945899	1.0785340314136125	33.72	-117.76	386100
10563	14	8.115902964959568	1.045822102425876	33.72	-117.76	368700
10564	10	6.73224043715847	0.9480874316939891	33.72	-117.75	362500
10565	15	3.7943548387096775	1.0725806451612903	33.72	-117.76	148400
10566	15	2.953216374269006	1.023391812865497	33.71	-117.76	108300
10567	18	5.466666666666667	1.1333333333333333	33.73	-117.74	87500
10568	11	7.471590909090909	0.9289772727272727	33.66	-117.69	350500
10569	5	5.880886426592798	0.9542936288088643	33.66	-117.69	225700
10570	5	5.654320987654321	1.0923242082662372	33.67	-117.67	309200
10571	4	5.274753758424054	1.130637636080871	33.66	-117.67	237400
10572	6	5.739922694643843	1.0574268360022088	33.65	-117.68	239900
10573	4	6.062899786780384	1.0341151385927505	33.68	-117.64	243400
10574	6	4.795454545454546	1.1590909090909092	33.72	-117.7	500000
10575	15	7.640226628895184	1.0594900849858357	33.65	-117.69	302000
10576	15	7.429495472186288	1.0	33.64	-117.7	326600
10577	23	5.707509881422925	1.0276679841897234	33.63	-117.69	273800
10578	18	6.07223113964687	1.0497592295345104	33.64	-117.69	215800
10579	16	6.7676240208877285	0.9712793733681462	33.64	-117.69	262000
10580	9	5.323108384458077	1.0143149284253579	33.71	-117.82	162500
10581	24	7.375565610859729	1.0361990950226245	33.72	-117.82	272800
10582	17	5.808743169398907	1.0327868852459017	33.73	-117.81	261300
10583	16	5.12133072407045	0.9902152641878669	33.72	-117.8	201399
10584	16	7.68299711815562	1.1152737752161384	33.71	-117.81	302400
10585	24	7.183884297520661	0.9545454545454546	33.72	-117.82	276500
10586	15	5.2927756653992395	1.015209125475285	33.7	-117.77	187200
10587	14	4.180473372781065	1.1005917159763314	33.69	-117.77	184100
10588	15	4.310344827586207	0.9741379310344828	33.69	-117.77	154000
10589	16	4.958333333333333	1.0148809523809523	33.69	-117.77	55000
10590	16	5.776412776412776	0.9901719901719902	33.69	-117.78	238899
10591	19	7.6452599388379205	1.0122324159021407	33.68	-117.78	315600
10592	16	6.967213114754099	1.026639344262295	33.69	-117.78	295500
10593	16	6.678832116788321	1.0875912408759123	33.69	-117.8	325500
10594	16	6.17741935483871	0.967741935483871	33.69	-117.79	313900
10595	16	6.682274247491639	1.0301003344481605	33.68	-117.79	326100
10596	14	5.280561122244489	1.034068136272545	33.68	-117.8	306700
10597	14	4.825737265415549	0.9705093833780161	33.69	-117.8	250999
10598	15	6.837133550488599	1.0488599348534202	33.69	-117.8	328000
10599	5	4.580882352941177	1.0735294117647058	33.68	-117.8	225000
10600	8	5.976470588235294	1.026470588235294	33.68	-117.8	274100
10601	8	6.376899696048632	1.0395136778115501	33.67	-117.81	342900
10602	8	5.05175983436853	1.0393374741200827	33.67	-117.81	242499
10603	9	5.329931972789115	1.0170068027210883	33.67	-117.81	199600
10604	9	6.324675324675325	1.0285714285714285	33.67	-117.81	275000
10605	9	6.429411764705883	1.0392156862745099	33.67	-117.81	296600
10606	8	4.83743842364532	1.0172413793103448	33.68	-117.81	192200
10607	15	5.935275080906149	1.0679611650485437	33.68	-117.78	234300
10608	14	5.833333333333333	1.12	33.68	-117.78	236800
10609	13	6.524752475247524	1.0297029702970297	33.68	-117.79	311500
10610	11	4.851581508515815	1.1605839416058394	33.68	-117.78	235600
10611	9	5.498316498316498	0.9932659932659933	33.68	-117.79	265900
10612	10	6.343373493975903	0.9608433734939759	33.68	-117.79	375300
10613	5	5.495833333333334	1.0854166666666667	33.67	-117.8	240000
10614	5	6.26448362720403	0.9773299748110831	33.67	-117.8	302500
10615	4	6.205936920222634	1.0241187384044528	33.67	-117.8	329100
10616	5	4.361111111111111	0.8888888888888888	33.69	-117.81	450000
10617	4	5.219594594594595	1.027027027027027	33.68	-117.81	500000
10618	4	6.146118721461187	0.9726027397260274	33.68	-117.82	360600
10619	3	6.31275720164609	1.0164609053497942	33.68	-117.82	333600
10620	17	6.433333333333334	0.9755555555555555	33.67	-117.82	290700
10621	4	4.0325	1.0475	33.68	-117.83	184500
10622	3	5.72522159548751	1.1756647864625303	33.68	-117.82	358000
10623	12	4.42638036809816	1.0920245398773005	33.67	-117.77	160200
